timestamp,open,high,low,close,volume,bid,ask,body_size,body_percent,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,macd,macd_signal,macd_hist,rsi_14,slowk,slowd,atr,bb_upper,bb_middle,bb_lower,pattern_doji,pattern_hammer,pattern_hanging_man,pattern_engulfing,pattern_evening_star,pattern_morning_star,pattern_shooting_star,pattern_inverted_hammer,pattern_harami,pattern_three_outside,pattern_three_inside,pattern_dark_cloud_cover,pattern_piercing,pattern_spinning_top,pattern_marubozu,bullish_pattern,bearish_pattern,pattern_signal,adx
2025-05-08 07:29:38.349328,1.128745,1.128745,1.128745,1.128745,0.0,1.12874,1.12875,0.0,0.0,1.1287490000000004,1.128752274966908,1.1287809999999998,1.128773108984153,1.1288099999999992,1.128797650944502,,,-2.6644439380163476e-05,-1.5935185195256034e-05,-1.0709254184907442e-05,38.37015406999163,23.80952380967486,19.206349206447438,1.769642161792703e-05,1.1288959069661189,1.1288099999999992,1.1287240930338795,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.10285907717679
2025-05-08 07:29:44.171711,1.128725,1.128725,1.128725,1.128725,0.0,1.12872,1.12873,0.0,0.0,1.1287350000000003,1.128743183311272,1.1287689999999997,1.1287643618961252,1.1288044999999993,1.1287907318069303,,,-2.9075842872261504e-05,-1.8563316730657128e-05,-1.0512526141604375e-05,35.3011982680805,14.28571428580492,17.460317460428232,1.7860962930941603e-05,1.1288971229234583,1.1288044999999993,1.1287118770765403,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8761726875847
2025-05-08 07:29:49.870605,1.12873,1.12873,1.12873,1.12873,0.0,1.12869,1.12877,0.0,0.0,1.1287360000000004,1.1287387888741813,1.1287554999999998,1.1287581142786478,1.1287992499999995,1.128784947825318,,,-3.0250579592605575e-05,-2.0900769303046816e-05,-9.349810289558759e-06,36.665044021942904,17.857142857203282,18.650793650894354,1.694232272159097e-05,1.1288961662268049,1.1287992499999995,1.128702333773194,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.39652071621739
2025-05-08 07:29:55.574342,1.128675,1.128675,1.128675,1.128675,0.0,1.12867,1.12868,0.0,0.0,1.1287220000000002,1.1287175259161208,1.1287464999999997,1.128743002591621,1.1287912499999995,1.1287744766038592,,,-3.52136858026153e-05,-2.3763352602960514e-05,-1.1450333199654788e-05,29.33870073482774,8.333333333333337,13.492063492113845,1.9660728241471346e-05,1.1289006518087792,1.1287912499999995,1.1286818481912197,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92819371211768
2025-05-08 07:30:01.245169,1.128685,1.128685,1.128685,1.128685,0.0,1.12868,1.12869,0.0,0.0,1.1287120000000004,1.1287066839440805,1.1287355,1.1287324566658716,1.1287837499999998,1.1287659550225393,,,-3.790314296647779e-05,-2.659131067566397e-05,-1.1311832290813817e-05,31.999246728057667,13.095238095162573,13.095238095233062,1.8970676224212212e-05,1.1289004494140353,1.1287837499999998,1.1286670505859642,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9658567288266
2025-05-08 07:30:06.977024,1.128735,1.128735,1.128735,1.128735,0.0,1.12873,1.12874,0.0,0.0,1.1287100000000003,1.128716122629387,1.1287295,1.1287329190902586,1.1287787499999997,1.1287630069251546,,,-3.558971888728557e-05,-2.839099231798829e-05,-7.198726569297282e-06,43.46189767177409,38.09523809516258,19.841269841219496,2.1187056493918876e-05,1.1288948049615999,1.1287787499999997,1.1286626950383996,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27520110692665
2025-05-08 07:30:12.670587,1.128745,1.128745,1.128745,1.128745,0.0,1.12874,1.12875,0.0,0.0,1.1287140000000002,1.1287257484195914,1.1287245,1.1287351156193026,1.1287742499999998,1.1287612919799017,,,-3.257390550470696e-05,-2.9227574955332022e-05,-3.346330549374935e-06,45.442690117410244,71.42857142849591,40.87301587294036,2.038798103007221e-05,1.128888191886674,1.1287742499999998,1.1286603081133255,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.348489336542336
2025-05-08 07:30:18.385891,1.128815,1.128815,1.128815,1.128815,0.0,1.12881,1.12882,0.0,0.0,1.1287310000000002,1.1287554989463942,1.1287334999999998,1.1287496400521566,1.1287727499999998,1.128766407029435,,,-2.42558305694196e-05,-2.8233226078149537e-05,3.977395508729936e-06,56.841236286740525,100.0,69.8412698412195,2.3931696670766515e-05,1.1288836767901465,1.1287727499999998,1.128661823209853,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79885551850944
2025-05-08 07:30:24.139561,1.128805,1.128805,1.128805,1.128805,0.0,1.1288,1.12881,0.0,0.0,1.128757,1.1287719992975962,1.1287394999999998,1.1287597054972192,1.1287707499999997,1.1287700825504412,,,-1.826012136851851e-05,-2.6238605136223332e-05,7.97848376770482e-06,55.071099192964304,97.43589743593685,89.62148962147758,2.2936575479986298e-05,1.1288777675378723,1.1287707499999997,1.1286637324621271,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.034394996404263
2025-05-08 07:30:29.848820,1.128785,1.128785,1.128785,1.128785,0.0,1.12878,1.12879,0.0,0.0,1.128777,1.1287763328650642,1.1287444999999998,1.1287643044977247,1.1287677499999997,1.128771503259923,,,-1.494997744933002e-05,-2.398087959884467e-05,9.030902149514648e-06,51.609418300476364,84.9358974359253,94.12393162395405,2.2726820088568064e-05,1.128869508304874,1.1287677499999997,1.1286659916951254,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.827885343545258
2025-05-08 07:30:35.513637,1.128795,1.128795,1.128795,1.128795,0.0,1.12879,1.1288,0.0,0.0,1.128789,1.1287825552433761,1.1287494999999999,1.1287698854981383,1.1287652499999998,1.1287737410446923,1.1288137999999994,1.1288137999999994,-1.138846893766754e-05,-2.1462397466609242e-05,1.0073928528941703e-05,53.19366429184599,75.41208791213087,85.92796092799767,2.1817761510817882e-05,1.1288616074160829,1.1287652499999998,1.1286688925839168,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93508645694864
