timestamp,open,high,low,close,volume,bid,ask,body_size,body_percent,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,macd,macd_signal,macd_hist,rsi_14,slowk,slowd,atr,bb_upper,bb_middle,bb_lower,pattern_doji,pattern_hammer,pattern_hanging_man,pattern_engulfing,pattern_evening_star,pattern_morning_star,pattern_shooting_star,pattern_inverted_hammer,pattern_harami,pattern_three_outside,pattern_three_inside,pattern_dark_cloud_cover,pattern_piercing,pattern_spinning_top,pattern_marubozu,bullish_pattern,bearish_pattern,pattern_signal
2025-05-07 19:15:48.299718,1.1309749999999998,1.1309749999999998,1.1309749999999998,1.1309749999999998,0,1.13092,1.13103,0.0,0.0,1.130976,1.1309821222670473,1.1309884999999997,1.1310044037328668,1.1310734999999994,1.1310495875208824,,,,,-5.5234040364116055e-05,-4.534391472834878e-05,-9.890125635767274e-06,37.32370517320191,80.9523809517667,60.317460316926635,2.4772767631488555e-05,1.1312569693488994,1.1310734999999994,1.1308900306510994,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:48.301641,1.1309749999999998,1.1309749999999998,1.1309749999999998,1.1309749999999998,0,1.13092,1.13103,0.0,0.0,1.130976,1.1309797481780315,1.1309774999999997,1.1309990575996183,1.1310627499999995,1.1310424839474649,,,,,-5.469206856800746e-05,-4.7213545496280515e-05,-7.478523071726942e-06,37.32370517320191,61.90476190452025,69.84126984082009,2.3003284229239374e-05,1.1312428187417967,1.1310627499999995,1.1308826812582022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:48.512261,1.130975,1.130975,1.130975,1.130975,0,1.13097,1.13098,0.0,0.0,1.1309790000000002,1.130978165452021,1.1309764999999996,1.1309946834905968,1.1310512499999992,1.1310360569048492,,,,,-5.3644175353584345e-05,-4.849967146774128e-05,-5.144503885843061e-06,37.32370517324845,28.57142857155699,57.142857142614666,2.136019249859528e-05,1.1312226814838429,1.1310512499999992,1.1308798185161555,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:51.890879,1.131025,1.131025,1.131025,1.131025,0,1.13102,1.13103,0.0,0.0,1.130989,1.130993776968014,1.1309804999999995,1.1310001955832156,1.1310422499999992,1.1310350038662922,,,,,-4.822324277409251e-05,-4.844438572901153e-05,2.2114295491901725e-07,46.8872757563498,47.61904761929688,46.031746031791386,2.340589303440158e-05,1.131198694088705,1.1310422499999992,1.1308858059112934,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:53.725938,1.131025,1.131025,1.131025,1.131025,0,1.13102,1.13103,0.0,0.0,1.1309950000000002,1.1310041846453427,1.1309854999999995,1.1310047054771764,1.1310337499999992,1.1310340511171215,,,,,-4.3426520750067255e-05,-4.7440812733222674e-05,4.01429198315542e-06,46.8872757563498,66.66666666703676,47.619047619296886,2.1734043531944324e-05,1.131173674096713,1.1310337499999992,1.1308938259032852,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:54.120483,1.131025,1.131025,1.131025,1.131025,0,1.13102,1.13103,0.0,0.0,1.1310050000000003,1.131011123096895,1.1309904999999996,1.131008395390417,1.1310302499999993,1.131033189105967,,,,,-3.91735160789608e-05,-4.57873534023703e-05,6.613837323409501e-06,46.88727575634981,100.00000000000004,71.4285714287779,2.018161185109116e-05,1.131167343951481,1.1310302499999993,1.1308931560485176,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:54.261077,1.131035,1.131035,1.131035,1.131035,0,1.13103,1.13104,0.0,0.0,1.1310170000000002,1.1310190820645967,1.1309964999999997,1.1310132325921594,1.1310247499999995,1.1310333615720654,,,,,-3.4597247278611576e-05,-4.3549332177618554e-05,8.952084899006978e-06,48.83736160571383,100.00000000000004,88.88888888901228,1.9454353861732184e-05,1.1311514178744475,1.1310247499999995,1.1308980821255514,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:54.410455,1.131025,1.131025,1.131025,1.131025,0,1.13102,1.13103,0.0,0.0,1.131027,1.131021054709731,1.1310029999999995,1.1310153721208576,1.1310192499999994,1.1310325652318687,,,,,-3.141530166850259e-05,-4.1122526075795363e-05,9.70722440729277e-06,46.97976801284086,66.6666666666667,88.88888888888893,1.8779042871613134e-05,1.1311354083011085,1.1310192499999994,1.1309030916988903,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:54.592418,1.131025,1.131025,1.131025,1.131025,0,1.13102,1.13103,0.0,0.0,1.131027,1.1310223698064874,1.1310079999999996,1.131017122644338,1.1310132499999994,1.1310318447335954,,,,,-2.856431520270597e-05,-3.861088390117748e-05,1.0046568698471512e-05,46.97976801284085,33.33333333333337,66.6666666666667,1.7437682666497912e-05,1.1311142091533413,1.1310132499999994,1.1309122908466576,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:58.126542,1.131015,1.131015,1.131015,1.131015,0,1.13101,1.13102,0.0,0.0,1.131025,1.131019913204325,1.1310099999999994,1.1310167367090038,1.1310072499999995,1.131030240473253,,,,,-2.6802837883810327e-05,-3.624927469770405e-05,9.446436813893722e-06,44.99490203246319,3.789561257387201e-14,33.33333333333337,1.6906419618879737e-05,1.13109142095506,1.1310072499999995,1.130923079044939,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:15:59.886536,1.130975,1.130975,1.130975,1.130975,0,1.13097,1.13098,0.0,0.0,1.131015,1.1310049421362167,1.1310099999999994,1.1310091482164577,1.1309992499999995,1.1310249794758005,,,,,-2.8308200806348438e-05,-3.4661059919432926e-05,6.352859113084488e-06,38.066839269631494,3.789561257387201e-14,11.11111111111115,1.8555961074676898e-05,1.1310606727165815,1.1309992499999995,1.1309378272834174,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:00.262591,1.130965,1.130965,1.130965,1.130965,0,1.13096,1.13097,0.0,0.0,1.131001,1.1309916280908112,1.1310089999999995,1.131001121268011,1.1309932499999995,1.1310192671447719,,,,,-2.9962736420419134e-05,-3.3721395219630166e-05,3.7586587992110326e-06,36.5516054602979,3.789561257387201e-14,3.868510450249434e-14,1.7944820997918944e-05,1.1310421657347887,1.1309932499999995,1.1309443342652103,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:00.311055,1.130955,1.130955,1.130955,1.130955,0,1.13095,1.13096,0.0,0.0,1.130987,1.1309794187272075,1.1310069999999997,1.130992735582918,1.1309917499999995,1.1310131464643174,,,,,-3.1715290118805584e-05,-3.332017419946525e-05,1.6048840806596662e-06,35.049171891402004,3.789561257387201e-14,3.868510450249434e-14,1.7377333783786556e-05,1.1310433518412504,1.1309917499999995,1.1309401481587487,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:00.789658,1.130965,1.130965,1.130965,1.130965,0,1.13096,1.13097,0.0,0.0,1.1309749999999998,1.130974612484805,1.1310009999999997,1.13098769274966,1.1309907499999996,1.1310085610867633,,,,,-3.1929224895366204e-05,-3.304198433864544e-05,1.112759443279238e-06,37.8024299707754,5.555555555576153,1.8518518518587437,1.6850381370663625e-05,1.1310435964676493,1.1309907499999996,1.13093790353235,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:04.374583,1.131055,1.131055,1.131055,1.131055,0,1.13105,1.13106,0.0,0.0,1.1309829999999998,1.1310014083232034,1.1310039999999997,1.1309999304315401,1.1309947499999997,1.1310129838404048,,,,,-2.455348462171436e-05,-3.1344284395259224e-05,6.7907997735448635e-06,55.91500561795842,38.888888888909484,14.814814814828559,2.2075354129896473e-05,1.1310539509163053,1.1309947499999997,1.130935549083694,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:06.020448,1.131015,1.131015,1.131015,1.131015,0,1.13101,1.13102,0.0,0.0,1.1309909999999999,1.1310059388821356,1.1310029999999998,1.1310026703530782,1.1309967499999998,1.1310131758556043,,,,,-2.168584213246838e-05,-2.9412595942701056e-05,7.726753810232676e-06,49.07482292925755,58.8888888889687,34.44444444448478,2.335568597774801e-05,1.131055849478109,1.1309967499999998,1.1309376505218904,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:06.279346,1.130985,1.130985,1.130985,1.130985,0,1.13098,1.13099,0.0,0.0,1.130995,1.1309989592547571,1.1309979999999995,1.1309994575616094,1.1309972499999996,1.1310104924407849,1.1310792,1.1310792,,,-2.158514397554434e-05,-2.7847105549269713e-05,6.261961573725372e-06,44.66193581376289,63.333333333385184,53.70370370375446,2.3830279836494333e-05,1.131055771358263,1.1309972499999996,1.1309387286417363,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:06.303316,1.130985,1.130985,1.130985,1.130985,0,1.13098,1.13099,0.0,0.0,1.131001,1.130994306169838,1.1309939999999998,1.130996828914044,1.1309984999999996,1.1310080645892815,1.1310766,1.131075505882353,,,-2.1260264861266975e-05,-2.6529737411669165e-05,5.26947255040219e-06,44.66193581376289,37.40740740743184,53.209876543261906,2.2128116991030452e-05,1.1310548116281327,1.1309984999999996,1.1309421883718664,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:07.748934,1.1309749999999998,1.1309749999999998,1.1309749999999998,1.1309749999999998,0,1.13092,1.13103,0.0,0.0,1.1310029999999998,1.130987870779892,1.1309889999999998,1.1309928600205814,1.1309984999999996,1.1310049155807784,1.1310738,1.1310715644752019,,,-2.1561168519923513e-05,-2.5536023633320033e-05,3.974855113396521e-06,43.16152905917806,17.40740740737263,39.38271604939655,2.126182292024724e-05,1.1310548116281327,1.1309984999999996,1.1309421883718664,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07 19:16:10.513647,1.131005,1.131005,1.131005,1.131005,0,1.131,1.13101,0.0,0.0,1.1309929999999997,1.130993580519928,1.1309879999999999,1.1309950672895666,1.1309989999999996,1.1310049236207043,1.1310716,1.1310689541036254,,,-1.915804553442868e-05,-2.4260428013541762e-05,5.1023824791130816e-06,48.72658633351765,32.40740740738003,29.074074074061496,2.1885978425957904e-05,1.1310553559946332,1.1309989999999996,1.130942644005366,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
