timestamp,open,high,low,close,volume,bid,ask
2025-05-08 00:01:18.660266,1.13038,1.13038,1.13038,1.13038,0,1.13034,1.13042
2025-05-08 00:13:13.657735,1.13131,1.13131,1.13131,1.13131,0,1.13128,1.13134
2025-05-08 00:14:12.740485,1.13109,1.13109,1.13109,1.13109,0,1.13106,1.13112
2025-05-08 00:14:18.888628,1.13111,1.13111,1.13111,1.13111,0,1.13108,1.13114
2025-05-08 00:17:26.282325,1.130975,1.130975,1.130975,1.130975,0,1.13091,1.13104
2025-05-08 00:17:32.834039,1.13097,1.13097,1.13097,1.13097,0,1.13093,1.13101
2025-05-08 00:19:36.288015,1.131065,1.131065,1.131065,1.131065,0,1.13101,1.13112
2025-05-08 00:27:22.243840,1.131625,1.131625,1.131625,1.131625,0,1.13156,1.13169
2025-05-08 00:27:28.809347,1.131615,1.131615,1.131615,1.131615,0,1.13155,1.13168
2025-05-08 00:27:35.523555,1.131575,1.131575,1.131575,1.131575,0,1.13152,1.13163
2025-05-08 00:29:37.629826,1.131545,1.131545,1.131545,1.131545,0,1.13149,1.1316
2025-05-08 00:29:43.877467,1.13165,1.13165,1.13165,1.13165,0,1.1315,1.1318
2025-05-08 00:29:50.097957,1.131555,1.131555,1.131555,1.131555,0,1.1315,1.13161
2025-05-08 00:29:56.118158,1.1315499999999998,1.1315499999999998,1.1315499999999998,1.1315499999999998,0,1.1314,1.1317
2025-05-08 00:30:02.206094,1.13156,1.13156,1.13156,1.13156,0,1.13152,1.1316
2025-05-08 00:30:08.443257,1.13156,1.13156,1.13156,1.13156,0,1.13152,1.1316
2025-05-08 00:30:14.692750,1.13156,1.13156,1.13156,1.13156,0,1.13152,1.1316
2025-05-08 00:30:20.835320,1.13156,1.13156,1.13156,1.13156,0,1.13152,1.1316
2025-05-08 00:30:26.979176,1.13165,1.13165,1.13165,1.13165,0,1.1315,1.1318
2025-05-08 00:30:33.227171,1.131475,1.131475,1.131475,1.131475,0,1.13141,1.13154
2025-05-08 00:30:39.681521,1.1314950000000001,1.1314950000000001,1.1314950000000001,1.1314950000000001,0,1.13144,1.13155
2025-05-08 00:30:46.128717,1.1314899999999999,1.1314899999999999,1.1314899999999999,1.1314899999999999,0,1.13146,1.13152
2025-05-08 00:30:52.376407,1.1314950000000001,1.1314950000000001,1.1314950000000001,1.1314950000000001,0,1.13144,1.13155
2025-05-08 00:30:58.620726,1.131505,1.131505,1.131505,1.131505,0,1.13148,1.13153
2025-05-08 00:31:04.970933,1.13145,1.13145,1.13145,1.13145,0,1.13141,1.13149
2025-05-08 00:31:11.422006,1.1314549999999999,1.1314549999999999,1.1314549999999999,1.1314549999999999,0,1.13139,1.13152
2025-05-08 00:31:17.771540,1.131475,1.131475,1.131475,1.131475,0,1.13142,1.13153
2025-05-08 00:31:24.118929,1.13165,1.13165,1.13165,1.13165,0,1.1315,1.1318
2025-05-08 00:31:30.569807,1.131465,1.131465,1.131465,1.131465,0,1.13141,1.13152
2025-05-08 00:31:52.280289,1.13147,1.13147,1.13147,1.13147,0,1.13143,1.13151
2025-05-08 00:33:37.642292,1.131445,1.131445,1.131445,1.131445,0,1.13137,1.13152
2025-05-08 00:36:19.508405,1.131435,1.131435,1.131435,1.131435,0,1.13137,1.1315
2025-05-08 00:41:09.219292,1.131745,1.131745,1.131745,1.131745,0,1.13167,1.13182
2025-05-08 00:43:02.498639,1.131555,1.131555,1.131555,1.131555,0,1.13149,1.13162
2025-05-08 00:43:08.745595,1.131575,1.131575,1.131575,1.131575,0,1.13151,1.13164
2025-05-08 00:43:14.986185,1.131575,1.131575,1.131575,1.131575,0,1.13151,1.13164
2025-05-08 00:43:21.130144,1.13161,1.13161,1.13161,1.13161,0,1.13157,1.13165
2025-05-08 00:43:27.786398,1.1315499999999998,1.1315499999999998,1.1315499999999998,1.1315499999999998,0,1.1314,1.1317
2025-05-08 00:43:34.133735,1.13166,1.13166,1.13166,1.13166,0,1.13162,1.1317
2025-05-08 00:43:40.485264,1.131645,1.131645,1.131645,1.131645,0,1.13159,1.1317
2025-05-08 00:43:47.037283,1.1316350000000002,1.1316350000000002,1.1316350000000002,1.1316350000000002,0,1.13158,1.13169
2025-05-08 00:43:53.284305,1.131645,1.131645,1.131645,1.131645,0,1.13158,1.13171
2025-05-08 00:43:59.837744,1.13156,1.13156,1.13156,1.13156,0,1.13152,1.1316
2025-05-08 00:44:06.084673,1.13147,1.13147,1.13147,1.13147,0,1.13143,1.13151
2025-05-08 00:44:12.334674,1.131395,1.131395,1.131395,1.131395,0,1.13134,1.13145
2025-05-08 00:44:18.886783,1.131395,1.131395,1.131395,1.131395,0,1.13134,1.13145
2025-05-08 00:44:25.028266,1.131415,1.131415,1.131415,1.131415,0,1.13136,1.13147
2025-05-08 00:44:31.276550,1.13145,1.13145,1.13145,1.13145,0,1.13141,1.13149
2025-05-08 00:44:37.524598,1.131285,1.131285,1.131285,1.131285,0,1.13123,1.13134
2025-05-08 00:44:43.660742,1.13127,1.13127,1.13127,1.13127,0,1.13123,1.13131
2025-05-08 00:53:49.370073,1.131985,1.131985,1.131985,1.131985,0,1.13193,1.13204
2025-05-08 00:56:11.980422,1.132085,1.132085,1.132085,1.132085,0,1.13202,1.13215
2025-05-08 00:58:09.049297,1.131375,1.131375,1.131375,1.131375,0,1.13132,1.13143
2025-05-08 00:58:15.399881,1.1313900000000001,1.1313900000000001,1.1313900000000001,1.1313900000000001,0,1.13135,1.13143
2025-05-08 01:01:00.164221,1.13091,1.13091,1.13091,1.13091,0,1.1309,1.13092
2025-05-08 01:01:26.346654,1.1310099999999998,1.1310099999999998,1.1310099999999998,1.1310099999999998,0,1.131,1.13102
2025-05-08 01:05:03.229945,1.13141,1.13141,1.13141,1.13141,0,1.13138,1.13144
2025-05-08 01:07:27.547294,1.1316899999999999,1.1316899999999999,1.1316899999999999,1.1316899999999999,0,1.13168,1.1317
2025-05-08 01:07:34.198527,1.13166,1.13166,1.13166,1.13166,0,1.13165,1.13167
2025-05-08 01:11:15.490059,1.13152,1.13152,1.13152,1.13152,0,1.13151,1.13153
2025-05-08 01:12:17.215674,1.13157,1.13157,1.13157,1.13157,0,1.13156,1.13158
2025-05-08 01:14:04.026341,1.13197,1.13197,1.13197,1.13197,0,1.13196,1.13198
2025-05-08 01:14:17.519124,1.13201,1.13201,1.13201,1.13201,0,1.13197,1.13205
2025-05-08 01:14:28.498301,1.1321249999999998,1.1321249999999998,1.1321249999999998,1.1321249999999998,0,1.13207,1.13218
2025-05-08 01:18:09.458112,1.13193,1.13193,1.13193,1.13193,0,1.13192,1.13194
2025-05-08 01:23:57.806877,1.13171,1.13171,1.13171,1.13171,0,1.1317,1.13172
2025-05-08 01:24:18.346579,1.13157,1.13157,1.13157,1.13157,0,1.13156,1.13158
2025-05-08 01:24:24.425055,1.13156,1.13156,1.13156,1.13156,0,1.13155,1.13157
2025-05-08 01:24:30.838019,1.13151,1.13151,1.13151,1.13151,0,1.1315,1.13152
2025-05-08 01:26:14.850177,1.1310799999999999,1.1310799999999999,1.1310799999999999,1.1310799999999999,0,1.13107,1.13109
2025-05-08 01:28:48.078394,1.13109,1.13109,1.13109,1.13109,0,1.13108,1.1311
2025-05-08 01:30:04.151644,1.1313499999999999,1.1313499999999999,1.1313499999999999,1.1313499999999999,0,1.13134,1.13136
2025-05-08 01:32:01.371070,1.1315300000000001,1.1315300000000001,1.1315300000000001,1.1315300000000001,0,1.13152,1.13154
2025-05-08 01:37:42.808673,1.1313900000000001,1.1313900000000001,1.1313900000000001,1.1313900000000001,0,1.13136,1.13142
2025-05-08 01:41:59.601634,1.131505,1.131505,1.131505,1.131505,0,1.13144,1.13157
2025-05-08 01:42:05.836666,1.1315,1.1315,1.1315,1.1315,0,1.13145,1.13155
2025-05-08 01:42:11.961375,1.131605,1.131605,1.131605,1.131605,0,1.13154,1.13167
2025-05-08 01:42:18.157936,1.1316000000000002,1.1316000000000002,1.1316000000000002,1.1316000000000002,0,1.13159,1.13161
2025-05-08 01:42:24.608933,1.1317,1.1317,1.1317,1.1317,0,1.13169,1.13171
2025-05-08 01:42:30.962284,1.13165,1.13165,1.13165,1.13165,0,1.13164,1.13166
2025-05-08 01:43:01.643435,1.13137,1.13137,1.13137,1.13137,0,1.13136,1.13138
2025-05-08 01:44:12.748661,1.13117,1.13117,1.13117,1.13117,0,1.13116,1.13118
2025-05-08 01:44:21.249066,1.13113,1.13113,1.13113,1.13113,0,1.1311,1.13116
2025-05-08 01:46:05.664715,1.13143,1.13143,1.13143,1.13143,0,1.13142,1.13144
2025-05-08 01:46:23.105485,1.1313900000000001,1.1313900000000001,1.1313900000000001,1.1313900000000001,0,1.13138,1.1314
2025-05-08 01:46:48.257957,1.13147,1.13147,1.13147,1.13147,0,1.13146,1.13148
2025-05-08 01:50:48.190840,1.13185,1.13185,1.13185,1.13185,0,1.13184,1.13186
2025-05-08 01:54:54.360247,1.132775,1.132775,1.132775,1.132775,0,1.1327,1.13285
2025-05-08 01:55:19.477975,1.13254,1.13254,1.13254,1.13254,0,1.13252,1.13256
2025-05-08 01:57:31.987276,1.13286,1.13286,1.13286,1.13286,0,1.13285,1.13287
2025-05-08 01:57:38.529990,1.13305,1.13305,1.13305,1.13305,0,1.1329,1.1332
2025-05-08 01:59:36.472443,1.133245,1.133245,1.133245,1.133245,0,1.13319,1.1333
2025-05-08 01:59:42.602781,1.13321,1.13321,1.13321,1.13321,0,1.1332,1.13322
2025-05-08 01:59:48.679813,1.1331600000000002,1.1331600000000002,1.1331600000000002,1.1331600000000002,0,1.13315,1.13317
2025-05-08 01:59:55.248584,1.13326,1.13326,1.13326,1.13326,0,1.13325,1.13327
2025-05-08 02:00:01.493346,1.13327,1.13327,1.13327,1.13327,0,1.13326,1.13328
2025-05-08 02:00:14.699492,1.13341,1.13341,1.13341,1.13341,0,1.1334,1.13342
2025-05-08 02:00:42.925941,1.1334849999999999,1.1334849999999999,1.1334849999999999,1.1334849999999999,0,1.13341,1.13356
2025-05-08 02:01:06.615242,1.1333,1.1333,1.1333,1.1333,0,1.13329,1.13331
2025-05-08 02:01:12.966427,1.1331099999999998,1.1331099999999998,1.1331099999999998,1.1331099999999998,0,1.1331,1.13312
2025-05-08 02:01:19.423145,1.1332200000000001,1.1332200000000001,1.1332200000000001,1.1332200000000001,0,1.13321,1.13323
2025-05-08 02:01:25.874155,1.1333,1.1333,1.1333,1.1333,0,1.13329,1.13331
2025-05-08 02:01:32.220308,1.13319,1.13319,1.13319,1.13319,0,1.13318,1.1332
2025-05-08 02:01:38.769442,1.13324,1.13324,1.13324,1.13324,0,1.13323,1.13325
2025-05-08 02:01:45.325340,1.13327,1.13327,1.13327,1.13327,0,1.13326,1.13328
2025-05-08 02:01:51.878097,1.133295,1.133295,1.133295,1.133295,0,1.13321,1.13338
2025-05-08 02:01:58.226870,1.1333199999999999,1.1333199999999999,1.1333199999999999,1.1333199999999999,0,1.13331,1.13333
2025-05-08 02:02:04.677658,1.13324,1.13324,1.13324,1.13324,0,1.13323,1.13325
2025-05-08 02:02:23.283935,1.13312,1.13312,1.13312,1.13312,0,1.13311,1.13313
2025-05-08 02:03:23.767586,1.133075,1.133075,1.133075,1.133075,0,1.13301,1.13314
2025-05-08 02:04:01.714229,1.132835,1.132835,1.132835,1.132835,0,1.13276,1.13291
2025-05-08 02:06:09.213050,1.1329,1.1329,1.1329,1.1329,0,1.13289,1.13291
2025-05-08 02:09:23.572170,1.132845,1.132845,1.132845,1.132845,0,1.13278,1.13291
2025-05-08 02:13:28.070027,1.1324100000000001,1.1324100000000001,1.1324100000000001,1.1324100000000001,0,1.1324,1.13242
2025-05-08 02:14:21.450714,1.13265,1.13265,1.13265,1.13265,0,1.1325,1.1328
2025-05-08 02:14:35.544917,1.1324299999999998,1.1324299999999998,1.1324299999999998,1.1324299999999998,0,1.13242,1.13244
2025-05-08 02:15:46.752047,1.13247,1.13247,1.13247,1.13247,0,1.13246,1.13248
2025-05-08 02:15:53.098939,1.132475,1.132475,1.132475,1.132475,0,1.13242,1.13253
2025-05-08 02:15:59.413879,1.13256,1.13256,1.13256,1.13256,0,1.13255,1.13257
2025-05-08 02:17:18.270049,1.132745,1.132745,1.132745,1.132745,0,1.13269,1.1328
2025-05-08 02:19:47.564227,1.133245,1.133245,1.133245,1.133245,0,1.13317,1.13332
2025-05-08 02:23:33.057339,1.1332149999999999,1.1332149999999999,1.1332149999999999,1.1332149999999999,0,1.13316,1.13327
2025-05-08 02:26:25.015287,1.13273,1.13273,1.13273,1.13273,0,1.13272,1.13274
2025-05-08 02:30:22.548623,1.1331099999999998,1.1331099999999998,1.1331099999999998,1.1331099999999998,0,1.1331,1.13312
2025-05-08 02:32:02.569573,1.13319,1.13319,1.13319,1.13319,0,1.13318,1.1332
2025-05-08 02:32:08.663397,1.1331799999999999,1.1331799999999999,1.1331799999999999,1.1331799999999999,0,1.13317,1.13319
2025-05-08 02:32:15.025118,1.1331600000000002,1.1331600000000002,1.1331600000000002,1.1331600000000002,0,1.13315,1.13317
2025-05-08 02:32:21.472619,1.13315,1.13315,1.13315,1.13315,0,1.133,1.1333
2025-05-08 02:32:27.603008,1.133165,1.133165,1.133165,1.133165,0,1.13311,1.13322
